user_id,timestamp,event_type,ip_address,device_id,amount,trade_volume,instrument,session_id,is_anomaly,anomaly_type,anomaly_severity,user_is_anomalous
121,2024-01-18 04:16:32.022208,login,192.168.34.96,device_88,0.0,0.0,,41821,0,,0.0,False
121,2024-01-18 04:16:37.022208,logout,192.168.34.96,device_88,0.0,0.0,,41821,0,,0.0,False
40,2024-01-18 04:19:12.814674,login,192.168.169.70,device_271,0.0,0.0,,25338,0,,0.0,False
40,2024-01-18 04:19:38.422644,trade,192.168.169.70,device_271,1965.14,0.8,NZDUSD,25338,0,,0.0,False
40,2024-01-18 04:19:39.518106,deposit,192.168.169.70,device_271,5631.79,0.0,EURGBP,25338,0,,0.0,False
40,2024-01-18 04:21:39.751091,deposit,192.168.169.70,device_271,3511.64,0.0,GBPJPY,25338,0,,0.0,False
482,2024-01-18 04:21:58.142093,trade,192.168.248.227,device_48,670.05,0.42,GBPJPY,33569,0,,0.0,False
40,2024-01-18 04:22:16.310232,trade,192.168.169.70,device_271,1267.5,0.77,GBPJPY,25338,0,,0.0,False
482,2024-01-18 04:22:38.072181,trade,192.168.248.227,device_48,535.54,0.36,EURUSD,33569,0,,0.0,False
482,2024-01-18 04:26:19.153361,trade,192.168.248.227,device_48,691.95,0.33,AUDUSD,33569,0,,0.0,False
482,2024-01-18 04:26:56.489565,trade,192.168.248.227,device_48,971.92,0.38,USDCAD,33569,0,,0.0,False
482,2024-01-18 04:27:26.453154,trade,192.168.248.227,device_48,739.87,0.47,AUDUSD,33569,0,,0.0,False
482,2024-01-18 04:27:26.453154,logout,192.168.248.227,device_48,0.0,0.0,,33569,0,,0.0,False
40,2024-01-18 04:28:40.607972,logout,192.168.169.70,device_271,0.0,0.0,,25338,0,,0.0,False
40,2024-01-18 04:28:40.607972,withdrawal,192.168.169.70,device_229,2238.01,0.0,USDCAD,25338,0,,0.0,False
78,2024-01-18 04:34:20.496380,login,192.168.52.194,device_205,0.0,0.0,,46586,0,,0.0,False
78,2024-01-18 04:36:28.605187,logout,192.168.52.194,device_205,0.0,0.0,,46586,0,,0.0,False
78,2024-01-18 04:36:28.605187,trade,192.168.52.194,device_239,204.25,0.12,USDJPY,46586,0,,0.0,False
165,2024-01-18 05:48:37.524318,login,192.168.25.226,device_226,0.0,0.0,,24288,0,,0.0,True
165,2024-01-18 05:49:07.155027,withdrawal,192.168.25.226,device_226,3339.72,0.0,USDCHF,24288,1,9,0.5,True
165,2024-01-18 05:49:11.368962,trade,192.168.25.226,device_226,3632.67,3.62,USDCHF,24288,1,9,0.5,True
84,2024-01-18 05:49:14.901394,login,192.168.13.218,device_181,0.0,0.0,,83686,0,,0.0,False
165,2024-01-18 05:50:19.263686,trade,192.168.25.226,device_226,3942.19,3.45,USDCAD,24288,1,9,0.5,True
165,2024-01-18 05:51:15.918829,trade,192.168.25.226,device_226,5302.73,2.61,EURJPY,24288,1,9,0.5,True
165,2024-01-18 05:51:51.948722,trade,192.168.25.226,device_226,6667.3,4.7,EURUSD,24288,1,9,0.5,True
165,2024-01-18 05:51:51.948722,logout,192.168.25.226,device_226,0.0,0.0,,24288,0,,0.0,True
84,2024-01-18 05:53:11.665231,trade,192.168.13.218,device_181,334.65,0.14,EURJPY,83686,0,,0.0,False
84,2024-01-18 05:53:11.665231,logout,192.168.13.218,device_181,0.0,0.0,,83686,0,,0.0,False
452,2024-01-18 06:04:40.688515,login,192.168.194.222,device_61,0.0,0.0,,88976,0,,0.0,False
452,2024-01-18 06:05:41.063309,logout,192.168.194.222,device_61,0.0,0.0,,88976,0,,0.0,False
452,2024-01-18 06:05:41.063309,deposit,192.168.194.222,device_61,4680.0,0.0,USDCHF,88976,0,,0.0,False
45,2024-01-18 06:51:31.640933,login,192.168.21.93,device_247,0.0,0.0,,83666,0,,0.0,False
45,2024-01-18 06:54:23.148912,trade,192.168.21.93,device_247,4937.07,2.54,EURJPY,83666,0,,0.0,False
45,2024-01-18 06:56:14.646512,trade,192.168.21.93,device_247,3282.19,1.46,NZDUSD,83666,0,,0.0,False
45,2024-01-18 06:57:44.355144,trade,192.168.21.93,device_247,8646.81,3.33,EURJPY,83666,0,,0.0,False
45,2024-01-18 06:57:46.383243,deposit,192.168.21.93,device_247,4400.52,0.0,GBPUSD,83666,0,,0.0,False
45,2024-01-18 06:57:46.383243,logout,192.168.21.93,device_247,0.0,0.0,,83666,0,,0.0,False
344,2024-01-18 07:11:25.014977,login,192.168.44.61,device_83,0.0,0.0,,84085,0,,0.0,False
344,2024-01-18 07:12:44.595738,deposit,192.168.44.61,device_83,2935.19,0.0,GBPUSD,84085,0,,0.0,False
45,2024-01-18 07:13:04.789377,login,192.168.21.93,device_247,0.0,0.0,,83666,0,,0.0,False
45,2024-01-18 07:13:56.978637,trade,192.168.21.93,device_247,7877.69,4.11,NZDUSD,83666,0,,0.0,False
45,2024-01-18 07:14:21.762256,trade,192.168.21.93,device_247,7990.37,3.23,GBPJPY,83666,0,,0.0,False
45,2024-01-18 07:14:39.736185,trade,192.168.21.93,device_247,5640.99,4.42,EURUSD,83666,0,,0.0,False
344,2024-01-18 07:14:59.539753,trade,192.168.44.61,device_83,1214.03,0.58,GBPJPY,84085,0,,0.0,False
344,2024-01-18 07:15:52.210086,deposit,192.168.44.61,device_209,3227.82,0.0,EURUSD,84085,0,,0.0,False
45,2024-01-18 07:17:28.412562,trade,192.168.21.93,device_247,3315.96,1.98,NZDUSD,83666,0,,0.0,False
45,2024-01-18 07:18:04.353784,trade,192.168.21.93,device_247,9094.99,5.04,GBPJPY,83666,0,,0.0,False
344,2024-01-18 07:18:09.136643,deposit,192.168.44.61,device_83,5824.18,0.0,USDCHF,84085,0,,0.0,False
344,2024-01-18 07:18:12.398428,logout,192.168.44.61,device_83,0.0,0.0,,84085,0,,0.0,False
344,2024-01-18 07:18:12.398428,trade,192.168.44.61,device_83,761.51,0.67,AUDUSD,84085,0,,0.0,False
45,2024-01-18 07:18:35.385127,logout,192.168.21.93,device_247,0.0,0.0,,83666,0,,0.0,False
106,2024-01-18 07:32:24.377635,login,192.168.75.173,device_130,0.0,0.0,,26478,0,,0.0,False
106,2024-01-18 07:32:26.377635,logout,192.168.75.173,device_130,0.0,0.0,,26478,0,,0.0,False
229,2024-01-18 07:39:25.752497,login,192.168.30.78,device_20,0.0,0.0,,62188,0,,0.0,True
229,2024-01-18 07:44:58.526568,trade,192.168.30.78,device_20,5386.48,1.98,GBPJPY,62188,0,,0.0,True
229,2024-01-18 07:47:18.163912,trade,192.168.30.78,device_20,3437.69,1.42,EURGBP,62188,0,,0.0,True
229,2024-01-18 07:50:26.727594,trade,192.168.30.78,device_20,48969.42,41.66,EURJPY,62188,1,6,0.94,True
229,2024-01-18 07:50:26.727594,logout,192.168.30.78,device_20,0.0,0.0,,62188,0,,0.0,True
331,2024-01-18 08:01:22.877910,login,192.168.151.250,device_275,0.0,0.0,,87988,0,,0.0,False
331,2024-01-18 08:01:57.881029,deposit,192.168.151.250,device_275,10074.7,0.0,USDCAD,87988,0,,0.0,False
129,2024-01-18 08:02:02.298345,login,192.168.86.117,device_152,0.0,0.0,,91182,0,,0.0,False
129,2024-01-18 08:02:04.298345,logout,192.168.86.117,device_152,0.0,0.0,,91182,0,,0.0,False
331,2024-01-18 08:06:49.678052,trade,192.168.151.250,device_275,1867.83,1.33,EURGBP,87988,0,,0.0,False
331,2024-01-18 08:08:39.022176,trade,192.168.151.250,device_275,2847.09,1.24,USDCAD,87988,0,,0.0,False
331,2024-01-18 08:09:34.939962,trade,192.168.151.250,device_275,1124.74,0.85,NZDUSD,87988,0,,0.0,False
331,2024-01-18 08:09:45.326196,trade,192.168.151.250,device_275,1819.04,1.4,AUDUSD,87988,0,,0.0,False
331,2024-01-18 08:10:38.429692,trade,192.168.151.250,device_275,4584.78,1.78,USDJPY,87988,0,,0.0,False
331,2024-01-18 08:11:35.234055,trade,192.168.151.250,device_275,1209.92,1.0,USDJPY,87988,0,,0.0,False
331,2024-01-18 08:11:35.234055,logout,192.168.151.250,device_275,0.0,0.0,,87988,0,,0.0,False
286,2024-01-18 09:32:38.813101,login,192.168.155.102,device_223,0.0,0.0,,36170,0,,0.0,False
286,2024-01-18 09:33:31.655339,logout,192.168.155.102,device_223,0.0,0.0,,36170,0,,0.0,False
286,2024-01-18 09:33:31.655339,deposit,192.168.155.102,device_223,1936.68,0.0,GBPJPY,36170,0,,0.0,False
87,2024-01-18 09:43:58.507068,login,192.168.217.126,device_300,0.0,0.0,,14632,0,,0.0,False
87,2024-01-18 09:44:03.507068,logout,192.168.217.126,device_300,0.0,0.0,,14632,0,,0.0,False
471,2024-01-18 09:59:21.171037,login,192.168.238.223,device_119,0.0,0.0,,25160,0,,0.0,False
471,2024-01-18 09:59:24.171037,logout,192.168.238.223,device_119,0.0,0.0,,25160,0,,0.0,False
41,2024-01-18 10:06:45.249893,login,192.168.102.196,device_262,0.0,0.0,,76412,0,,0.0,False
41,2024-01-18 10:07:12.884879,trade,192.168.102.196,device_262,821.66,0.45,GBPUSD,76412,0,,0.0,False
41,2024-01-18 10:07:30.862139,deposit,192.168.102.196,device_262,4524.74,0.0,AUDUSD,76412,0,,0.0,False
41,2024-01-18 10:09:29.411526,trade,192.168.102.196,device_262,1714.49,0.59,GBPJPY,76412,0,,0.0,False
41,2024-01-18 10:10:17.531478,trade,192.168.102.196,device_262,966.72,0.62,USDCHF,76412,0,,0.0,False
41,2024-01-18 10:10:33.559091,logout,192.168.102.196,device_262,0.0,0.0,,76412,0,,0.0,False
41,2024-01-18 10:10:33.559091,trade,192.168.102.196,device_262,1326.37,0.54,EURGBP,76412,0,,0.0,False
193,2024-01-18 10:47:48.924452,login,192.168.228.245,device_59,0.0,0.0,,39856,0,,0.0,False
193,2024-01-18 10:47:56.325995,trade,192.168.228.245,device_59,541.79,0.23,USDJPY,39856,0,,0.0,False
193,2024-01-18 10:48:32.463880,trade,192.168.61.3,device_59,256.7,0.16,USDJPY,39856,0,,0.0,False
193,2024-01-18 10:49:07.235938,trade,192.168.228.245,device_59,211.3,0.09,EURJPY,39856,0,,0.0,False
193,2024-01-18 10:49:12.123300,logout,192.168.228.245,device_59,0.0,0.0,,39856,0,,0.0,False
193,2024-01-18 10:49:12.123300,trade,192.168.228.245,device_59,431.49,0.2,AUDUSD,39856,0,,0.0,False
231,2024-01-18 11:03:24.464415,login,192.168.206.201,device_83,0.0,0.0,,54936,0,,0.0,False
231,2024-01-18 11:04:22.662442,trade,192.168.206.201,device_83,1656.8,0.6,EURUSD,54936,0,,0.0,False
231,2024-01-18 11:07:17.704171,withdrawal,192.168.206.201,device_83,9232.34,0.0,USDCHF,54936,0,,0.0,False
231,2024-01-18 11:08:38.682550,trade,192.168.206.201,device_83,1578.14,1.23,NZDUSD,54936,0,,0.0,False
231,2024-01-18 11:08:38.682550,logout,192.168.206.201,device_83,0.0,0.0,,54936,0,,0.0,False
186,2024-01-18 11:09:51.365321,login,192.168.242.115,device_186,0.0,0.0,,52229,0,,0.0,False
186,2024-01-18 11:10:39.540895,deposit,192.168.242.115,device_186,10522.29,0.0,NZDUSD,52229,0,,0.0,False
186,2024-01-18 11:11:36.226929,logout,192.168.242.115,device_186,0.0,0.0,,52229,0,,0.0,False
3,2024-01-18 11:20:21.259832,login,192.168.160.204,device_22,0.0,0.0,,81932,0,,0.0,False
3,2024-01-18 11:20:23.259832,logout,192.168.160.204,device_22,0.0,0.0,,81932,0,,0.0,False
217,2024-01-18 12:35:19.642750,login,192.168.12.49,device_130,0.0,0.0,,80587,0,,0.0,False
217,2024-01-18 12:35:21.642750,logout,192.168.12.49,device_130,0.0,0.0,,80587,0,,0.0,False
36,2024-01-18 12:54:04.600530,login,192.168.85.151,device_127,0.0,0.0,,92074,0,,0.0,False
36,2024-01-18 12:55:32.350696,logout,192.168.85.151,device_127,0.0,0.0,,92074,0,,0.0,False
36,2024-01-18 12:55:32.350696,trade,192.168.85.151,device_127,955.26,0.46,USDCHF,92074,0,,0.0,False
500,2024-01-18 12:55:44.444925,login,192.168.104.228,device_247,0.0,0.0,,37323,0,,0.0,False
500,2024-01-18 12:57:00.484549,logout,192.168.104.228,device_247,0.0,0.0,,37323,0,,0.0,False
500,2024-01-18 12:57:00.484549,deposit,192.168.104.228,device_247,13309.9,0.0,GBPUSD,37323,0,,0.0,False
418,2024-01-18 15:36:16.858934,login,192.168.155.111,device_271,0.0,0.0,,79212,0,,0.0,False
418,2024-01-18 15:36:25.887114,trade,192.168.155.111,device_271,11396.18,4.98,NZDUSD,79212,0,,0.0,False
418,2024-01-18 15:37:06.919179,withdrawal,192.168.155.111,device_271,8144.2,0.0,EURUSD,79212,0,,0.0,False
418,2024-01-18 15:40:10.231769,trade,192.168.155.111,device_271,5033.64,4.43,NZDUSD,79212,0,,0.0,False
418,2024-01-18 15:41:01.524587,trade,192.168.155.111,device_271,10819.1,4.12,GBPUSD,79212,0,,0.0,False
418,2024-01-18 15:41:01.524587,logout,192.168.155.111,device_271,0.0,0.0,,79212,0,,0.0,False
483,2024-01-18 16:14:22.967198,login,192.168.140.109,device_229,0.0,0.0,,81045,0,,0.0,False
483,2024-01-18 16:16:59.706345,trade,192.168.140.109,device_229,826.91,0.76,EURUSD,81045,0,,0.0,False
334,2024-01-18 16:18:34.027539,login,192.168.153.48,device_108,0.0,0.0,,48635,0,,0.0,False
483,2024-01-18 16:18:35.438924,trade,192.168.140.109,device_229,2006.52,0.81,EURJPY,81045,0,,0.0,False
483,2024-01-18 16:21:22.557397,withdrawal,192.168.227.227,device_229,1376.24,0.0,EURJPY,81045,0,,0.0,False
483,2024-01-18 16:21:47.094639,withdrawal,192.168.140.109,device_229,2582.86,0.0,GBPUSD,81045,0,,0.0,False
483,2024-01-18 16:22:16.221901,trade,192.168.140.109,device_229,1531.47,0.66,EURJPY,81045,0,,0.0,False
483,2024-01-18 16:22:16.221901,logout,192.168.140.109,device_229,0.0,0.0,,81045,0,,0.0,False
311,2024-01-18 16:22:55.928322,login,192.168.48.41,device_17,0.0,0.0,,43623,0,,0.0,False
311,2024-01-18 16:23:23.929473,withdrawal,192.168.48.41,device_17,4089.02,0.0,GBPUSD,43623,0,,0.0,False
207,2024-01-18 16:23:55.701195,login,192.168.116.52,device_27,0.0,0.0,,52652,0,,0.0,False
311,2024-01-18 16:24:13.031065,trade,192.168.48.41,device_17,7720.24,2.71,USDCHF,43623,0,,0.0,False
311,2024-01-18 16:25:10.550224,trade,192.168.48.41,device_17,8879.08,4.0,USDJPY,43623,0,,0.0,False
311,2024-01-18 16:25:57.965335,trade,192.168.48.41,device_17,9035.86,3.79,EURGBP,43623,0,,0.0,False
311,2024-01-18 16:26:12.786019,logout,192.168.48.41,device_17,0.0,0.0,,43623,0,,0.0,False
311,2024-01-18 16:26:12.786019,trade,192.168.48.41,device_17,3332.64,2.0,USDCHF,43623,0,,0.0,False
334,2024-01-18 16:26:35.379322,trade,192.168.153.48,device_108,6994.9,2.62,EURJPY,48635,0,,0.0,False
334,2024-01-18 16:26:35.379322,logout,192.168.153.48,device_108,0.0,0.0,,48635,0,,0.0,False
207,2024-01-18 16:26:47.624229,trade,192.168.116.52,device_27,168.23,0.07,EURGBP,52652,0,,0.0,False
207,2024-01-18 16:27:11.113357,deposit,192.168.116.52,device_27,758.52,0.0,NZDUSD,52652,0,,0.0,False
104,2024-01-18 16:29:21.707214,login,192.168.252.229,device_255,0.0,0.0,,77779,0,,0.0,False
104,2024-01-18 16:29:28.707214,logout,192.168.252.229,device_255,0.0,0.0,,77779,0,,0.0,False
207,2024-01-18 16:31:36.259261,trade,192.168.116.52,device_27,260.74,0.17,USDCHF,52652,0,,0.0,False
207,2024-01-18 16:31:40.280130,trade,192.168.116.52,device_27,231.7,0.1,GBPUSD,52652,0,,0.0,False
207,2024-01-18 16:32:56.454874,withdrawal,192.168.116.52,device_27,722.38,0.0,GBPUSD,52652,0,,0.0,False
207,2024-01-18 16:35:46.530408,trade,192.168.116.52,device_27,160.26,0.13,EURGBP,52652,0,,0.0,False
207,2024-01-18 16:36:13.076736,trade,192.168.116.52,device_27,155.61,0.06,EURGBP,52652,0,,0.0,False
207,2024-01-18 16:36:13.076736,logout,192.168.116.52,device_27,0.0,0.0,,52652,0,,0.0,False
363,2024-01-18 16:38:43.555788,login,192.168.121.188,device_230,0.0,0.0,,54864,0,,0.0,False
363,2024-01-18 16:38:46.555788,logout,192.168.121.188,device_230,0.0,0.0,,54864,0,,0.0,False
336,2024-01-18 16:45:29.818939,login,192.168.180.206,device_219,0.0,0.0,,31083,0,,0.0,False
336,2024-01-18 16:45:36.818939,logout,192.168.180.206,device_219,0.0,0.0,,31083,0,,0.0,False
420,2024-01-18 16:52:07.077363,login,192.168.46.63,device_225,0.0,0.0,,98056,0,,0.0,True
420,2024-01-18 16:52:41.345024,trade,192.168.165.181,device_225,427.95,0.15,EURGBP,98056,1,2,0.7,True
420,2024-01-18 16:56:04.735056,deposit,192.168.232.11,device_225,259.33,0.0,AUDUSD,98056,1,2,0.7,True
420,2024-01-18 17:01:06.882617,trade,192.168.46.63,device_225,344.5,0.13,USDJPY,98056,0,,0.0,True
420,2024-01-18 17:01:06.882617,logout,192.168.46.63,device_225,0.0,0.0,,98056,0,,0.0,True
271,2024-01-18 18:06:53.951649,login,192.168.202.148,device_143,0.0,0.0,,75428,0,,0.0,True
271,2024-01-18 18:07:27.169402,trade,192.168.202.148,device_143,5428.55,2.39,GBPUSD,75428,0,,0.0,True
271,2024-01-18 18:08:14.474260,trade,192.168.202.148,device_143,336.55,0.26,GBPJPY,75428,1,8,0.6,True
271,2024-01-18 18:08:46.573223,trade,192.168.202.148,device_143,3040.75,1.4,EURGBP,75428,0,,0.0,True
271,2024-01-18 18:08:56.380737,trade,192.168.202.148,device_143,409.23,0.15,GBPJPY,75428,1,8,0.6,True
271,2024-01-18 18:10:29.516664,deposit,192.168.202.148,device_143,7554.79,0.0,USDJPY,75428,0,,0.0,True
271,2024-01-18 18:10:29.516664,logout,192.168.202.148,device_143,0.0,0.0,,75428,0,,0.0,True
106,2024-01-18 18:18:21.228276,login,192.168.75.173,device_130,0.0,0.0,,26478,0,,0.0,False
106,2024-01-18 18:23:20.446947,trade,192.168.75.173,device_130,751.27,0.36,EURGBP,26478,0,,0.0,False
106,2024-01-18 18:25:24.049248,deposit,192.168.75.173,device_130,4790.97,0.0,AUDUSD,26478,0,,0.0,False
106,2024-01-18 18:27:34.436184,logout,192.168.75.173,device_130,0.0,0.0,,26478,0,,0.0,False
406,2024-01-18 19:05:12.138724,login,192.168.15.247,device_83,0.0,0.0,,21442,0,,0.0,True
406,2024-01-18 19:06:05.624246,deposit,192.168.15.247,device_83,5913.05,0.0,GBPUSD,21442,0,,0.0,True
406,2024-01-18 19:06:34.037043,deposit,192.168.15.247,device_83,4544.29,0.0,AUDUSD,21442,0,,0.0,True
406,2024-01-18 19:06:45.719653,logout,192.168.15.247,device_83,0.0,0.0,,21442,0,,0.0,True
406,2024-01-18 19:06:45.719653,trade,192.168.15.247,device_83,146.53,0.06,GBPJPY,21442,1,8,0.6,True
139,2024-01-18 19:26:58.189686,login,192.168.175.72,device_215,0.0,0.0,,16737,0,,0.0,False
139,2024-01-18 19:30:12.827164,trade,192.168.175.72,device_215,461.74,0.29,USDCAD,16737,0,,0.0,False
139,2024-01-18 19:31:26.820391,trade,192.168.175.72,device_215,785.62,0.27,USDCHF,16737,0,,0.0,False
139,2024-01-18 19:31:58.238727,trade,192.168.175.72,device_215,185.84,0.17,GBPJPY,16737,0,,0.0,False
139,2024-01-18 19:32:10.490910,trade,192.168.175.72,device_215,668.59,0.37,GBPJPY,16737,0,,0.0,False
139,2024-01-18 19:33:12.737667,trade,192.168.175.72,device_215,377.54,0.19,GBPJPY,16737,0,,0.0,False
139,2024-01-18 19:33:23.683718,deposit,192.168.215.186,device_215,1915.42,0.0,AUDUSD,16737,0,,0.0,False
139,2024-01-18 19:33:29.596449,trade,192.168.175.72,device_215,1162.35,0.4,EURJPY,16737,0,,0.0,False
139,2024-01-18 19:33:29.596449,logout,192.168.175.72,device_215,0.0,0.0,,16737,0,,0.0,False
429,2024-01-18 19:40:12.387488,login,192.168.87.153,device_237,0.0,0.0,,12591,0,,0.0,False
429,2024-01-18 19:41:54.407898,trade,192.168.87.153,device_237,2272.59,0.77,USDJPY,12591,0,,0.0,False
429,2024-01-18 19:42:51.234586,trade,192.168.87.153,device_237,942.44,0.33,EURGBP,12591,0,,0.0,False
429,2024-01-18 19:44:25.034862,withdrawal,192.168.87.153,device_237,2389.55,0.0,NZDUSD,12591,0,,0.0,False
429,2024-01-18 19:48:58.491105,trade,192.168.87.153,device_237,1149.63,0.53,NZDUSD,12591,0,,0.0,False
429,2024-01-18 19:48:58.491105,logout,192.168.87.153,device_237,0.0,0.0,,12591,0,,0.0,False
379,2024-01-18 19:52:24.730576,login,192.168.238.94,device_130,0.0,0.0,,41312,0,,0.0,False
379,2024-01-18 19:52:58.315443,trade,192.168.238.94,device_130,665.46,0.44,USDJPY,41312,0,,0.0,False
379,2024-01-18 19:53:57.773317,trade,192.168.238.94,device_130,1741.3,0.84,GBPJPY,41312,0,,0.0,False
379,2024-01-18 19:53:57.773317,logout,192.168.238.94,device_130,0.0,0.0,,41312,0,,0.0,False
295,2024-01-18 20:09:20.082703,login,192.168.119.46,device_38,0.0,0.0,,75677,0,,0.0,False
295,2024-01-18 20:12:53.069306,trade,192.168.119.46,device_91,479.22,0.29,USDCAD,75677,0,,0.0,False
295,2024-01-18 20:13:13.362389,logout,192.168.119.46,device_38,0.0,0.0,,75677,0,,0.0,False
295,2024-01-18 20:13:13.362389,deposit,192.168.119.46,device_38,1156.68,0.0,USDCAD,75677,0,,0.0,False
294,2024-01-18 20:27:14.173224,login,192.168.251.77,device_207,0.0,0.0,,20449,0,,0.0,False
294,2024-01-18 20:27:41.201018,logout,192.168.251.77,device_207,0.0,0.0,,20449,0,,0.0,False
294,2024-01-18 20:27:41.201018,trade,192.168.251.77,device_207,3477.92,2.34,GBPUSD,20449,0,,0.0,False
148,2024-01-18 22:33:56.570937,login,192.168.198.52,device_130,0.0,0.0,,64842,0,,0.0,False
148,2024-01-18 22:37:28.307705,logout,192.168.198.52,device_130,0.0,0.0,,64842,0,,0.0,False
148,2024-01-18 22:37:28.307705,deposit,192.168.198.52,device_130,2250.32,0.0,USDCAD,64842,0,,0.0,False
447,2024-01-18 22:41:16.369183,login,192.168.208.99,device_211,0.0,0.0,,99791,0,,0.0,False
447,2024-01-18 22:41:45.681665,trade,192.168.208.99,device_211,1131.94,0.39,USDJPY,99791,0,,0.0,False
447,2024-01-18 22:43:24.710219,trade,192.168.208.99,device_211,609.92,0.42,AUDUSD,99791,0,,0.0,False
447,2024-01-18 22:43:36.270009,logout,192.168.208.99,device_211,0.0,0.0,,99791,0,,0.0,False
447,2024-01-18 22:43:36.270009,deposit,192.168.208.99,device_211,1848.02,0.0,GBPUSD,99791,0,,0.0,False
209,2024-01-18 23:20:43.710056,login,192.168.140.159,device_71,0.0,0.0,,99022,0,,0.0,True
209,2024-01-18 23:21:41.384896,trade,192.168.140.159,device_71,891.93,0.52,GBPJPY,99022,0,,0.0,True
209,2024-01-18 23:22:13.332187,trade,192.168.140.159,device_71,2329.44,0.94,EURGBP,99022,0,,0.0,True
209,2024-01-18 23:22:17.245176,trade,192.168.140.159,device_71,9602.87,4.63,EURJPY,99022,1,10,0.95,True
209,2024-01-18 23:24:47.316576,trade,192.168.140.159,device_71,3920.13,1.46,EURJPY,99022,0,,0.0,True
209,2024-01-18 23:25:57.206247,deposit,192.168.140.159,device_71,689.55,0.0,EURJPY,99022,0,,0.0,True
209,2024-01-18 23:25:57.206247,logout,192.168.140.159,device_71,0.0,0.0,,99022,0,,0.0,True
169,2024-01-19 01:56:32.091690,login,192.168.14.236,device_208,0.0,0.0,,95530,0,,0.0,False
169,2024-01-19 02:00:12.271164,trade,192.168.14.236,device_208,7979.62,2.81,NZDUSD,95530,0,,0.0,False
169,2024-01-19 02:00:45.118781,trade,192.168.14.236,device_208,3189.93,3.17,USDCAD,95530,0,,0.0,False
169,2024-01-19 02:03:45.084279,deposit,192.168.14.236,device_208,5063.1,0.0,GBPUSD,95530,0,,0.0,False
169,2024-01-19 02:04:11.243755,trade,192.168.14.236,device_208,8675.53,3.01,USDJPY,95530,0,,0.0,False
169,2024-01-19 02:05:08.604248,trade,192.168.14.236,device_208,3393.72,2.13,NZDUSD,95530,0,,0.0,False
169,2024-01-19 02:05:08.604248,logout,192.168.14.236,device_208,0.0,0.0,,95530,0,,0.0,False
169,2024-01-19 02:07:29.190279,login,192.168.14.236,device_208,0.0,0.0,,95530,0,,0.0,False
169,2024-01-19 02:08:31.172651,trade,192.168.14.236,device_208,15451.63,6.59,EURUSD,95530,0,,0.0,False
169,2024-01-19 02:10:15.069882,trade,192.168.14.236,device_208,8875.69,3.38,USDJPY,95530,0,,0.0,False
169,2024-01-19 02:10:23.404842,deposit,192.168.14.236,device_208,9190.33,0.0,NZDUSD,95530,0,,0.0,False
169,2024-01-19 02:11:38.893842,trade,192.168.14.236,device_208,2390.28,2.29,EURGBP,95530,0,,0.0,False
169,2024-01-19 02:13:13.944129,trade,192.168.14.236,device_208,5428.97,3.1,USDCAD,95530,0,,0.0,False
169,2024-01-19 02:13:16.026561,trade,192.168.14.236,device_208,2624.88,2.24,EURJPY,95530,0,,0.0,False
169,2024-01-19 02:14:59.106527,logout,192.168.14.236,device_208,0.0,0.0,,95530,0,,0.0,False
169,2024-01-19 02:14:59.106527,trade,192.168.14.236,device_208,7959.59,2.91,USDCHF,95530,0,,0.0,False
39,2024-01-19 02:30:44.945357,login,192.168.190.86,device_51,0.0,0.0,,62921,0,,0.0,False
38,2024-01-19 02:31:52.761134,login,192.168.56.36,device_173,0.0,0.0,,12368,0,,0.0,True
38,2024-01-19 02:31:55.761134,logout,192.168.56.36,device_173,0.0,0.0,,12368,0,,0.0,True
39,2024-01-19 02:32:21.197004,trade,192.168.190.86,device_51,542.95,0.47,EURJPY,62921,0,,0.0,False
39,2024-01-19 02:32:22.340019,trade,192.168.190.86,device_51,366.62,0.35,EURJPY,62921,0,,0.0,False
39,2024-01-19 02:35:36.883741,trade,192.168.190.86,device_51,1765.83,0.63,EURUSD,62921,0,,0.0,False
39,2024-01-19 02:35:52.971804,trade,192.168.190.86,device_51,1075.8,0.52,EURJPY,62921,0,,0.0,False
91,2024-01-19 02:36:22.468717,login,192.168.54.137,device_247,0.0,0.0,,34818,0,,0.0,True
39,2024-01-19 02:36:42.848243,logout,192.168.190.86,device_51,0.0,0.0,,62921,0,,0.0,False
39,2024-01-19 02:36:42.848243,trade,192.168.190.86,device_51,983.27,0.76,NZDUSD,62921,0,,0.0,False
91,2024-01-19 02:36:46.738489,logout,192.168.54.137,device_247,0.0,0.0,,34818,0,,0.0,True
91,2024-01-19 02:36:46.738489,trade,192.168.54.137,device_247,157.63,0.06,NZDUSD,34818,1,5,0.5,True
442,2024-01-19 03:04:23.231839,login,192.168.5.204,device_239,0.0,0.0,,65480,0,,0.0,False
442,2024-01-19 03:06:30.987344,trade,192.168.5.204,device_239,249.96,0.17,EURUSD,65480,0,,0.0,False
442,2024-01-19 03:06:43.107332,withdrawal,192.168.5.204,device_239,319.35,0.0,AUDUSD,65480,0,,0.0,False
442,2024-01-19 03:08:18.317895,trade,192.168.5.204,device_239,200.44,0.14,EURJPY,65480,0,,0.0,False
442,2024-01-19 03:08:46.931578,logout,192.168.5.204,device_239,0.0,0.0,,65480,0,,0.0,False
442,2024-01-19 03:08:46.931578,trade,192.168.5.204,device_239,332.26,0.14,GBPJPY,65480,0,,0.0,False
